frame,abs_time,rel_time,pos_x,pos_y,pos_z,yaw,vx,vy,vz,speed,obstacle_detected,features_detected,flow_left,flow_center,flow_right,state,safe_counter
13,1749065551.43,0.38,0.14,0.00,-1.13,-0.00,1.06,0.00,-1.04,1.49,False,200,41.64,33.70,33.50,blind_forward,0
14,1749065551.45,0.41,0.17,0.00,-1.16,-0.00,1.16,0.00,-1.03,1.55,False,200,50.27,25.45,34.90,blind_forward,0
15,1749065551.48,0.44,0.21,0.00,-1.19,-0.00,1.26,0.00,-1.02,1.62,False,200,59.23,26.61,40.70,blind_forward,0
16,1749065551.51,0.47,0.24,0.00,-1.22,-0.00,1.36,0.00,-0.99,1.68,False,200,78.68,35.98,52.68,blind_forward,0
17,1749065551.54,0.50,0.29,0.00,-1.25,0.00,1.45,0.00,-0.95,1.73,False,200,89.73,45.17,63.47,blind_forward,0
18,1749065551.57,0.53,0.33,0.00,-1.28,0.00,1.53,0.00,-0.92,1.78,False,200,101.45,53.40,72.54,blind_forward,0
19,1749065551.60,0.55,0.37,0.00,-1.30,0.00,1.62,0.00,-0.87,1.84,False,200,103.36,57.38,76.57,blind_forward,0
20,1749065551.63,0.58,0.42,0.00,-1.33,0.00,1.69,0.00,-0.83,1.89,False,200,113.82,65.39,85.00,blind_forward,0
21,1749065551.66,0.62,0.47,0.00,-1.35,0.00,1.77,0.00,-0.78,1.94,False,200,114.35,67.14,86.17,blind_forward,0
22,1749065551.69,0.65,0.53,0.00,-1.37,0.00,1.85,0.00,-0.74,1.99,False,200,130.64,77.08,97.82,blind_forward,0
23,1749065551.73,0.68,0.59,0.00,-1.40,0.00,1.94,0.00,-0.69,2.06,False,200,133.34,78.29,100.07,blind_forward,0
24,1749065551.76,0.71,0.65,0.00,-1.42,0.00,2.01,0.00,-0.64,2.11,False,200,144.44,82.40,106.67,blind_forward,0
25,1749065551.79,0.75,0.72,0.00,-1.44,0.00,2.10,0.00,-0.59,2.18,False,200,149.51,85.55,110.66,blind_forward,0
26,1749065551.82,0.77,0.79,0.00,-1.45,0.00,2.17,0.00,-0.55,2.24,False,200,147.89,82.16,106.74,blind_forward,0
27,1749065551.85,0.80,0.85,0.00,-1.47,0.00,2.24,0.00,-0.51,2.29,False,200,147.89,79.60,105.33,blind_forward,0
28,1749065551.88,0.84,0.92,0.00,-1.49,0.00,2.30,0.00,-0.47,2.35,False,200,155.61,81.99,109.79,blind_forward,0
29,1749065551.91,0.87,0.99,0.00,-1.50,0.00,2.37,0.00,-0.43,2.41,False,200,155.28,79.03,108.00,blind_forward,0
30,1749065551.94,0.90,1.07,0.00,-1.51,0.00,2.43,0.00,-0.40,2.47,False,200,157.06,80.38,110.85,blind_forward,0
31,1749065551.98,0.93,1.14,0.00,-1.52,0.00,2.49,0.00,-0.36,2.52,False,200,152.66,75.57,106.29,blind_forward,0
32,1749065552.01,0.96,1.23,0.00,-1.54,0.00,2.56,0.00,-0.33,2.58,False,200,152.89,71.67,103.04,blind_forward,0
33,1749065552.04,0.99,1.30,0.00,-1.54,0.00,2.61,0.00,-0.31,2.63,False,200,161.99,73.41,105.47,blind_forward,0
34,1749065552.07,1.03,1.39,0.00,-1.55,0.00,2.67,-0.00,-0.28,2.69,False,200,174.83,74.45,112.50,blind_forward,0
35,1749065552.11,1.06,1.48,0.00,-1.56,0.00,2.73,-0.00,-0.25,2.74,False,200,158.45,66.71,98.38,blind_forward,0
36,1749065552.13,1.09,1.56,0.00,-1.57,0.00,2.78,-0.00,-0.23,2.79,False,200,166.94,66.78,99.82,blind_forward,0
37,1749065552.17,1.12,1.66,0.00,-1.58,-0.00,2.83,-0.00,-0.21,2.84,False,200,160.22,63.40,95.76,blind_forward,0
38,1749065552.20,1.15,1.74,0.00,-1.58,-0.00,2.88,-0.00,-0.19,2.88,False,200,154.93,61.95,94.18,blind_forward,0
39,1749065552.23,1.18,1.84,0.00,-1.59,-0.00,2.92,-0.00,-0.17,2.93,False,200,158.26,66.09,102.89,blind_forward,0
40,1749065552.26,1.22,1.92,0.00,-1.59,-0.00,2.97,-0.00,-0.16,2.97,False,200,149.21,58.83,99.25,blind_forward,0
41,1749065552.29,1.25,2.02,0.00,-1.60,-0.00,3.01,-0.00,-0.14,3.01,False,200,146.56,55.58,97.82,blind_forward,0
42,1749065552.32,1.28,2.11,0.00,-1.60,-0.00,3.05,-0.00,-0.13,3.05,False,200,152.95,53.44,103.07,blind_forward,0
43,1749065552.35,1.31,2.21,0.00,-1.61,-0.00,3.09,-0.00,-0.12,3.09,False,200,148.24,51.30,99.65,blind_forward,0
44,1749065552.39,1.34,2.31,0.00,-1.61,-0.00,3.13,-0.00,-0.11,3.13,False,200,152.20,49.76,101.26,blind_forward,0
45,1749065552.42,1.37,2.40,0.00,-1.61,-0.00,3.16,-0.00,-0.10,3.16,False,200,143.78,46.79,98.34,blind_forward,0
46,1749065552.45,1.41,2.51,-0.00,-1.62,-0.00,3.20,-0.00,-0.09,3.20,False,200,143.17,45.28,94.77,blind_forward,0
47,1749065552.48,1.44,2.60,-0.00,-1.62,-0.00,3.23,-0.00,-0.08,3.23,False,200,142.17,44.03,89.67,blind_forward,0
48,1749065552.51,1.46,2.70,-0.00,-1.62,-0.00,3.26,-0.00,-0.07,3.26,False,200,143.06,44.44,86.26,blind_forward,0
49,1749065552.54,1.49,2.80,-0.00,-1.62,-0.00,3.29,-0.00,-0.06,3.29,False,200,144.96,42.42,83.56,blind_forward,0
50,1749065552.57,1.52,2.89,-0.00,-1.63,-0.00,3.31,-0.00,-0.06,3.31,False,200,135.39,39.61,83.41,blind_forward,0
51,1749065552.60,1.55,2.99,-0.00,-1.63,-0.00,3.34,-0.00,-0.05,3.34,False,200,114.49,38.94,82.80,blind_forward,0
52,1749065552.63,1.58,3.09,-0.00,-1.63,-0.00,3.36,-0.00,-0.05,3.36,False,200,103.82,38.47,80.24,blind_forward,0
53,1749065552.66,1.61,3.19,-0.00,-1.63,-0.00,3.39,-0.00,-0.04,3.39,False,200,105.00,35.95,83.06,blind_forward,0
54,1749065552.69,1.64,3.28,-0.00,-1.63,0.00,3.41,-0.00,-0.04,3.41,False,200,109.70,37.88,84.88,blind_forward,0
55,1749065552.72,1.67,3.40,-0.00,-1.63,0.00,3.43,-0.00,-0.03,3.43,False,200,122.59,41.62,88.71,blind_forward,0
56,1749065552.75,1.70,3.50,-0.00,-1.63,0.00,3.45,-0.00,-0.03,3.45,False,200,119.82,33.83,84.73,blind_forward,0
57,1749065552.78,1.73,3.59,-0.00,-1.63,0.00,3.47,-0.00,-0.03,3.47,False,200,118.34,32.59,87.24,blind_forward,0
58,1749065552.81,1.76,3.70,-0.00,-1.64,0.00,3.49,-0.00,-0.03,3.49,False,200,119.62,30.24,85.71,blind_forward,0
59,1749065552.84,1.79,3.80,-0.00,-1.64,0.00,3.51,-0.00,-0.02,3.51,False,200,123.77,31.80,85.91,blind_forward,0
60,1749065552.87,1.82,3.91,-0.00,-1.64,0.00,3.53,-0.00,-0.02,3.53,False,200,138.31,29.37,84.93,blind_forward,0
61,1749065552.90,1.86,4.02,-0.00,-1.64,0.00,3.55,-0.00,-0.02,3.55,False,200,145.59,27.37,85.76,blind_forward,0
62,1749065552.93,1.89,4.13,-0.00,-1.64,0.00,3.56,-0.00,-0.02,3.56,False,200,141.97,23.22,80.27,blind_forward,0
63,1749065552.96,1.91,4.24,-0.00,-1.64,0.00,3.58,-0.00,-0.01,3.58,False,200,140.55,19.08,81.53,blind_forward,0
64,1749065552.99,1.94,4.34,-0.00,-1.64,0.00,3.59,-0.00,-0.01,3.59,False,200,149.07,22.26,82.74,blind_forward,0
65,1749065553.02,1.97,4.45,-0.00,-1.64,0.00,3.61,-0.00,-0.01,3.61,False,200,138.27,19.99,76.64,blind_forward,0
66,1749065553.05,2.01,4.56,-0.00,-1.64,0.00,3.62,-0.00,-0.01,3.62,False,200,147.18,23.23,81.80,blind_forward,0
67,1749065553.08,2.04,4.67,-0.00,-1.64,0.00,3.63,-0.00,-0.01,3.63,False,200,139.89,20.74,80.16,blind_forward,0
68,1749065553.11,2.07,4.78,-0.00,-1.64,0.00,3.65,-0.00,-0.01,3.65,False,200,147.09,17.52,84.22,blind_forward,0
69,1749065553.14,2.10,4.90,-0.00,-1.64,0.00,3.66,-0.00,-0.00,3.66,False,200,140.74,19.04,80.10,blind_forward,0
70,1749065553.17,2.13,5.00,-0.00,-1.64,0.00,3.67,-0.00,-0.00,3.67,False,200,156.31,18.71,83.25,blind_forward,0
71,1749065553.20,2.16,5.11,-0.00,-1.64,0.00,3.68,-0.00,-0.00,3.68,False,200,149.58,19.12,87.55,blind_forward,0
72,1749065553.23,2.18,5.22,-0.00,-1.64,0.00,3.69,-0.00,-0.00,3.69,False,200,144.83,18.97,86.18,blind_forward,0
73,1749065553.26,2.21,5.33,-0.00,-1.64,0.00,3.70,-0.00,-0.00,3.70,False,200,133.80,16.16,89.62,blind_forward,0
74,1749065553.29,2.24,5.43,-0.00,-1.64,0.00,3.71,-0.00,-0.00,3.71,False,200,132.95,17.06,93.34,blind_forward,0
75,1749065553.32,2.27,5.54,-0.00,-1.64,0.00,3.72,-0.00,-0.00,3.72,False,200,126.50,16.91,88.20,blind_forward,0
76,1749065553.35,2.30,5.65,-0.00,-1.64,0.00,3.73,-0.00,0.00,3.73,False,200,382.62,20.79,92.51,blind_forward,0
77,1749065553.38,2.33,5.75,-0.00,-1.64,0.00,3.73,-0.00,0.00,3.73,False,200,298.35,16.87,94.59,blind_forward,0
78,1749065553.41,2.36,5.87,-0.00,-1.64,0.00,3.74,-0.00,0.00,3.74,False,200,225.54,16.10,96.98,blind_forward,0
79,1749065553.44,2.39,5.99,-0.00,-1.64,0.00,3.75,-0.00,0.00,3.75,False,200,195.40,18.13,98.65,blind_forward,0
80,1749065553.47,2.42,6.10,-0.00,-1.64,0.00,3.76,-0.00,0.00,3.76,False,200,205.54,20.04,105.00,blind_forward,0
81,1749065553.50,2.46,6.23,-0.00,-1.64,0.00,3.76,-0.00,0.00,3.76,False,200,102.77,19.61,97.25,blind_forward,0
82,1749065553.53,2.49,6.35,-0.00,-1.64,0.00,3.77,-0.00,0.00,3.77,False,200,51.38,19.01,95.67,blind_forward,0
83,1749065553.56,2.52,6.46,-0.00,-1.64,0.00,3.78,-0.00,0.00,3.78,False,200,25.69,16.60,100.12,blind_forward,0
84,1749065553.60,2.55,6.58,-0.00,-1.64,0.00,3.78,-0.00,0.00,3.78,False,200,12.85,19.61,87.88,blind_forward,0
85,1749065553.63,2.58,6.70,-0.00,-1.64,0.00,3.79,-0.00,0.00,3.79,False,200,6.42,22.24,95.91,blind_forward,0
86,1749065553.66,2.61,6.81,-0.00,-1.64,0.00,3.80,-0.00,0.00,3.80,False,200,3.21,21.02,94.75,blind_forward,0
87,1749065553.70,2.65,6.94,-0.00,-1.64,0.00,3.80,-0.00,0.00,3.80,False,200,1.61,17.41,90.28,blind_forward,0
88,1749065553.73,2.68,7.06,-0.00,-1.64,0.00,3.81,-0.00,0.00,3.81,False,200,28.80,21.04,89.50,blind_forward,0
89,1749065553.76,2.71,7.17,-0.00,-1.64,0.00,3.81,-0.00,0.00,3.81,False,200,42.38,19.44,92.39,blind_forward,0
90,1749065553.79,2.74,7.30,-0.00,-1.64,0.00,3.82,-0.00,0.00,3.82,False,200,51.98,13.24,99.72,blind_forward,0
91,1749065553.82,2.77,7.41,-0.00,-1.64,0.00,3.82,-0.00,0.00,3.82,False,200,56.35,14.35,105.38,blind_forward,0
92,1749065553.85,2.81,7.54,-0.00,-1.64,0.00,3.82,-0.00,0.00,3.82,False,200,56.78,19.36,106.61,blind_forward,0
93,1749065553.88,2.83,7.65,-0.00,-1.64,0.00,3.83,-0.00,0.00,3.83,False,200,63.56,13.95,112.99,blind_forward,0
94,1749065553.91,2.87,7.77,-0.00,-1.64,0.00,3.83,-0.00,0.00,3.83,False,200,61.93,11.12,105.93,blind_forward,0
95,1749065553.94,2.90,7.88,-0.00,-1.64,0.00,3.84,-0.00,0.00,3.84,False,200,71.06,22.28,103.17,blind_forward,0
96,1749065553.97,2.93,8.00,-0.00,-1.64,0.00,3.84,-0.00,0.00,3.84,False,200,70.07,14.40,105.91,blind_forward,0
97,1749065554.00,2.96,8.11,-0.00,-1.64,0.00,3.84,-0.00,0.00,3.84,False,200,76.20,10.49,90.19,blind_forward,0
98,1749065554.03,2.99,8.23,-0.00,-1.64,0.00,3.85,-0.00,0.00,3.85,False,200,86.47,22.82,81.51,blind_forward,0
99,1749065554.06,3.02,8.34,-0.00,-1.64,0.00,3.85,-0.00,0.00,3.85,False,200,81.75,15.74,88.53,blind_forward,0
100,1749065554.09,3.05,8.46,-0.00,-1.64,0.00,3.85,-0.00,0.00,3.85,False,200,89.02,10.75,92.20,blind_forward,0
101,1749065554.13,3.08,8.59,-0.00,-1.64,0.00,3.85,-0.00,0.00,3.85,False,200,95.13,22.93,65.51,blind_forward,0
102,1749065554.15,3.11,8.69,-0.00,-1.64,0.00,3.86,-0.00,0.00,3.86,False,200,93.98,15.68,59.64,blind_forward,0
103,1749065554.18,3.14,8.81,-0.00,-1.64,0.00,3.86,-0.00,0.00,3.86,False,200,100.54,12.23,53.43,blind_forward,0
104,1749065554.21,3.17,8.92,-0.00,-1.64,0.00,3.86,-0.00,0.00,3.86,False,200,105.39,23.24,54.43,blind_forward,0
105,1749065554.24,3.20,9.04,-0.00,-1.64,0.00,3.86,-0.00,0.00,3.86,False,200,108.69,14.79,58.76,blind_forward,0
106,1749065554.27,3.23,9.14,-0.00,-1.64,0.00,3.87,-0.00,0.00,3.87,False,200,109.35,16.60,41.74,blind_forward,0
107,1749065554.30,3.25,9.26,-0.00,-1.64,0.00,3.87,-0.00,0.00,3.87,False,200,118.03,21.57,37.83,blind_forward,0
108,1749065554.33,3.28,9.36,-0.00,-1.64,0.00,3.87,-0.00,0.00,3.87,False,200,116.19,14.66,31.58,blind_forward,0
109,1749065554.36,3.31,9.48,-0.00,-1.64,0.00,3.87,-0.00,0.00,3.87,False,200,128.89,25.05,28.21,blind_forward,0
110,1749065554.39,3.34,9.58,-0.00,-1.64,0.00,3.87,-0.00,0.00,3.87,False,200,135.70,17.37,30.71,blind_forward,0
111,1749065554.42,3.37,9.70,-0.00,-1.64,0.00,3.87,-0.00,0.00,3.87,False,200,154.49,18.39,26.66,blind_forward,0
112,1749065554.45,3.40,9.81,-0.00,-1.64,0.00,3.88,-0.00,0.00,3.88,False,200,161.60,24.15,25.65,blind_forward,0
113,1749065554.48,3.43,9.93,-0.00,-1.64,0.00,3.88,-0.00,0.00,3.88,False,200,80.80,17.43,28.92,blind_forward,0
114,1749065554.51,3.47,10.06,-0.00,-1.64,0.00,3.88,-0.00,0.00,3.88,False,200,40.40,25.90,34.90,blind_forward,0
115,1749065554.55,3.50,10.18,-0.00,-1.64,0.00,3.88,-0.00,0.00,3.88,False,200,20.20,17.74,32.73,blind_forward,0
116,1749065554.57,3.53,10.29,-0.00,-1.64,0.00,3.88,-0.00,0.00,3.88,False,200,10.10,28.16,37.80,blind_forward,0
117,1749065554.61,3.56,10.41,-0.00,-1.64,0.00,3.88,-0.00,0.00,3.88,False,200,5.05,19.50,31.65,blind_forward,0
118,1749065554.64,3.59,10.52,-0.00,-1.64,0.00,3.88,-0.00,0.00,3.88,False,200,2.52,28.20,36.16,blind_forward,0
119,1749065554.67,3.62,10.64,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,1.26,20.04,30.58,blind_forward,0
120,1749065554.70,3.65,10.75,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.63,27.75,33.47,blind_forward,0
121,1749065554.73,3.68,10.87,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.32,24.60,31.88,blind_forward,0
122,1749065554.76,3.71,10.99,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.16,28.95,39.52,blind_forward,0
123,1749065554.79,3.74,11.12,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.08,32.01,45.51,blind_forward,0
124,1749065554.82,3.77,11.24,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.04,25.51,36.15,blind_forward,0
125,1749065554.85,3.81,11.35,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.02,30.41,37.74,blind_forward,0
126,1749065554.88,3.83,11.47,-0.00,-1.63,-0.00,3.89,-0.00,0.00,3.89,False,200,0.01,28.24,36.69,blind_forward,0
127,1749065554.91,3.86,11.58,-0.00,-1.63,-0.00,3.89,-0.00,0.00,3.89,False,200,0.00,28.23,32.40,blind_forward,0
128,1749065554.94,3.89,11.69,-0.00,-1.63,-0.00,3.89,-0.00,0.00,3.89,False,200,0.00,24.30,37.51,blind_forward,0
129,1749065554.97,3.92,11.81,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,24.92,37.52,blind_forward,0
130,1749065555.00,3.95,11.91,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,24.75,35.14,blind_forward,0
131,1749065555.03,3.98,12.04,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,27.88,42.94,blind_forward,0
132,1749065555.06,4.01,12.16,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,25.76,43.88,blind_forward,0
133,1749065555.09,4.04,12.26,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,29.18,37.61,blind_forward,0
134,1749065555.12,4.07,12.37,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,25.95,40.90,blind_forward,0
135,1749065555.15,4.10,12.50,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,31.85,45.34,blind_forward,0
136,1749065555.18,4.13,12.60,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,27.21,47.41,blind_forward,0
137,1749065555.21,4.16,12.72,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,32.29,44.20,blind_forward,0
138,1749065555.23,4.19,12.84,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,31.10,44.06,blind_forward,0
139,1749065555.26,4.22,12.94,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,33.22,40.93,blind_forward,0
140,1749065555.29,4.25,13.07,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,36.93,43.61,blind_forward,0
141,1749065555.32,4.28,13.19,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,32.66,40.99,blind_forward,0
142,1749065555.35,4.31,13.29,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,34.31,38.15,blind_forward,0
143,1749065555.38,4.34,13.40,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,36.14,44.38,blind_forward,0
144,1749065555.41,4.37,13.52,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,39.79,44.40,blind_forward,0
145,1749065555.44,4.40,13.65,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,44.03,47.66,blind_forward,0
146,1749065555.47,4.43,13.76,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,42.24,48.89,blind_forward,0
147,1749065555.50,4.46,13.88,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,40.74,51.70,blind_forward,0
148,1749065555.53,4.49,13.99,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,41.58,53.09,blind_forward,0
149,1749065555.56,4.51,14.09,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,46.78,54.11,blind_forward,0
150,1749065555.59,4.55,14.21,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,49.94,53.23,blind_forward,0
151,1749065555.62,4.57,14.32,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,51.59,54.13,blind_forward,0
152,1749065555.65,4.61,14.44,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,25.79,62.96,blind_forward,0
153,1749065555.68,4.64,14.57,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,12.90,76.23,blind_forward,0
154,1749065555.71,4.67,14.69,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,6.45,74.02,blind_forward,0
155,1749065555.74,4.70,14.81,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,3.22,71.99,blind_forward,0
156,1749065555.77,4.73,14.91,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,1.61,77.85,blind_forward,0
157,1749065555.80,4.76,15.03,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.81,82.15,blind_forward,0
158,1749065555.83,4.79,15.15,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.40,79.49,blind_forward,0
159,1749065555.86,4.82,15.26,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.20,80.74,blind_forward,0
160,1749065555.89,4.85,15.38,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.10,77.97,blind_forward,0
161,1749065555.92,4.87,15.49,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.05,95.93,blind_forward,0
162,1749065555.95,4.90,15.59,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.03,98.38,blind_forward,0
163,1749065555.98,4.94,15.72,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.01,94.82,blind_forward,0
164,1749065556.01,4.97,15.84,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.01,111.46,blind_forward,0
165,1749065556.04,4.99,15.94,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,87.08,blind_forward,0
166,1749065556.07,5.02,16.06,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,107.69,blind_forward,0
167,1749065556.10,5.05,16.16,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,114.56,blind_forward,0
168,1749065556.13,5.08,16.28,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,133.54,blind_forward,0
169,1749065556.16,5.11,16.41,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,155.16,blind_forward,0
170,1749065556.19,5.14,16.53,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,177.48,blind_forward,0
171,1749065556.22,5.17,16.65,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,168.00,blind_forward,0
172,1749065556.25,5.20,16.75,-0.00,-1.63,-0.00,3.91,-0.00,0.00,3.91,False,200,0.00,0.00,195.34,blind_forward,0
