frame,abs_time,rel_time,pos_x,pos_y,pos_z,yaw,vx,vy,vz,speed,obstacle_detected,features_detected,flow_left,flow_center,flow_right,state,safe_counter
26,1749064673.46,0.84,0.95,-0.00,-1.49,-0.00,2.33,-0.00,-0.45,2.37,False,200,183.67,100.13,132.92,blind_forward,0
27,1749064673.49,0.87,1.02,-0.00,-1.50,-0.00,2.39,-0.00,-0.42,2.43,False,200,176.26,91.39,123.72,blind_forward,0
28,1749064673.52,0.91,1.10,-0.00,-1.52,-0.00,2.46,-0.00,-0.38,2.49,False,200,180.85,90.56,123.33,blind_forward,0
29,1749064673.56,0.94,1.18,-0.00,-1.53,-0.00,2.52,-0.00,-0.35,2.55,False,200,173.44,83.81,117.17,blind_forward,0
30,1749064673.59,0.97,1.26,-0.00,-1.54,-0.00,2.59,-0.00,-0.32,2.61,False,200,164.89,76.98,108.35,blind_forward,0
31,1749064673.62,1.00,1.34,-0.00,-1.55,-0.00,2.64,-0.00,-0.29,2.66,False,200,148.38,67.36,98.15,blind_forward,0
32,1749064673.65,1.03,1.42,-0.00,-1.56,-0.00,2.69,-0.00,-0.27,2.71,False,200,148.26,67.43,97.59,blind_forward,0
33,1749064673.68,1.06,1.50,-0.00,-1.57,-0.00,2.74,-0.00,-0.25,2.75,False,200,155.64,67.57,101.38,blind_forward,0
34,1749064673.72,1.10,1.61,-0.00,-1.57,-0.00,2.81,-0.00,-0.22,2.82,False,200,158.66,72.06,108.12,blind_forward,0
35,1749064673.75,1.13,1.70,-0.00,-1.58,-0.00,2.85,-0.00,-0.20,2.86,False,200,148.17,67.58,101.69,blind_forward,0
36,1749064673.79,1.17,1.81,-0.00,-1.59,-0.00,2.91,-0.00,-0.18,2.92,False,200,155.45,73.00,119.38,blind_forward,0
37,1749064673.82,1.20,1.91,-0.00,-1.59,-0.00,2.96,-0.00,-0.16,2.96,False,200,134.84,63.03,107.27,blind_forward,0
38,1749064673.85,1.23,2.00,-0.00,-1.60,-0.00,3.00,-0.00,-0.15,3.00,False,200,124.57,56.21,100.95,blind_forward,0
39,1749064673.88,1.26,2.08,-0.00,-1.60,-0.00,3.03,-0.00,-0.14,3.04,False,200,112.84,51.60,98.42,blind_forward,0
40,1749064673.91,1.29,2.17,-0.00,-1.61,-0.00,3.07,-0.00,-0.12,3.07,False,200,103.35,48.04,93.49,blind_forward,0
41,1749064673.94,1.32,2.26,-0.00,-1.61,-0.00,3.11,-0.00,-0.11,3.11,False,200,107.22,50.22,99.17,blind_forward,0
42,1749064673.97,1.35,2.36,-0.00,-1.61,-0.00,3.14,-0.00,-0.10,3.15,False,200,106.48,46.42,96.44,blind_forward,0
43,1749064674.00,1.38,2.46,-0.00,-1.62,-0.00,3.18,-0.00,-0.09,3.18,False,200,114.39,47.50,97.73,blind_forward,0
44,1749064674.03,1.41,2.56,-0.00,-1.62,-0.00,3.21,-0.00,-0.08,3.21,False,200,108.68,41.88,85.47,blind_forward,0
45,1749064674.06,1.44,2.65,-0.00,-1.62,-0.00,3.24,-0.00,-0.08,3.24,False,200,114.24,44.15,81.40,blind_forward,0
46,1749064674.09,1.47,2.74,-0.00,-1.62,-0.00,3.27,-0.00,-0.07,3.27,False,200,120.75,40.74,78.03,blind_forward,0
47,1749064674.12,1.50,2.84,-0.00,-1.63,-0.00,3.30,-0.00,-0.06,3.30,False,200,116.25,37.59,73.87,blind_forward,0
48,1749064674.15,1.53,2.94,-0.00,-1.63,-0.00,3.32,-0.00,-0.06,3.32,False,200,115.08,38.41,75.77,blind_forward,0
49,1749064674.18,1.56,3.04,-0.00,-1.63,-0.00,3.35,-0.00,-0.05,3.35,False,200,121.15,39.57,77.89,blind_forward,0
50,1749064674.21,1.59,3.14,-0.00,-1.63,-0.00,3.37,-0.00,-0.05,3.37,False,200,124.46,38.98,72.56,blind_forward,0
51,1749064674.24,1.62,3.24,-0.00,-1.63,-0.00,3.40,-0.00,-0.04,3.40,False,200,117.87,35.74,67.91,blind_forward,0
52,1749064674.27,1.65,3.34,-0.00,-1.63,-0.00,3.42,-0.00,-0.04,3.42,False,200,131.12,35.86,73.22,blind_forward,0
53,1749064674.30,1.68,3.47,-0.00,-1.63,-0.00,3.45,-0.00,-0.03,3.45,False,200,139.38,36.45,78.28,blind_forward,0
54,1749064674.33,1.71,3.56,-0.00,-1.63,-0.00,3.47,-0.00,-0.03,3.47,False,200,140.22,31.02,76.17,blind_forward,0
55,1749064674.36,1.74,3.68,-0.00,-1.64,-0.00,3.49,-0.00,-0.03,3.49,False,200,136.75,30.28,77.77,blind_forward,0
56,1749064674.39,1.77,3.77,-0.00,-1.64,-0.00,3.50,-0.00,-0.02,3.50,False,200,124.97,27.72,73.74,blind_forward,0
57,1749064674.42,1.80,3.88,-0.00,-1.64,-0.00,3.52,-0.00,-0.02,3.52,False,200,118.41,27.88,77.38,blind_forward,0
58,1749064674.45,1.83,3.98,-0.00,-1.64,-0.00,3.54,-0.00,-0.02,3.54,False,200,122.51,23.73,83.68,blind_forward,0
59,1749064674.48,1.86,4.10,-0.00,-1.64,-0.00,3.56,-0.00,-0.02,3.56,False,200,130.29,23.92,88.58,blind_forward,0
60,1749064674.52,1.90,4.22,-0.00,-1.64,-0.00,3.57,-0.00,-0.01,3.57,False,200,127.03,19.20,88.56,blind_forward,0
61,1749064674.55,1.93,4.32,-0.00,-1.64,-0.00,3.59,-0.00,-0.01,3.59,False,200,131.10,20.31,87.55,blind_forward,0
62,1749064674.58,1.96,4.43,-0.00,-1.64,-0.00,3.60,-0.00,-0.01,3.60,False,200,137.52,21.60,88.24,blind_forward,0
63,1749064674.60,1.99,4.54,-0.00,-1.64,-0.00,3.62,-0.00,-0.01,3.62,False,200,141.20,21.14,88.05,blind_forward,0
64,1749064674.63,2.02,4.64,-0.00,-1.64,-0.00,3.63,-0.00,-0.01,3.63,False,200,151.82,20.20,86.83,blind_forward,0
65,1749064674.67,2.05,4.76,-0.00,-1.64,-0.00,3.64,-0.00,-0.01,3.64,False,200,163.27,15.09,85.59,blind_forward,0
66,1749064674.70,2.08,4.87,-0.00,-1.64,-0.00,3.66,-0.00,-0.01,3.66,False,200,166.93,16.10,88.47,blind_forward,0
67,1749064674.72,2.10,4.97,-0.00,-1.64,-0.00,3.67,-0.00,-0.00,3.67,False,200,177.98,19.07,89.85,blind_forward,0
68,1749064674.76,2.15,5.12,-0.00,-1.64,-0.00,3.68,-0.00,-0.00,3.68,False,200,238.17,20.68,107.20,blind_forward,0
69,1749064674.79,2.18,5.23,-0.00,-1.64,-0.00,3.69,-0.00,-0.00,3.69,False,200,218.35,19.42,102.48,blind_forward,0
70,1749064674.82,2.21,5.34,-0.00,-1.64,-0.00,3.70,-0.00,-0.00,3.70,False,200,205.02,16.25,107.61,blind_forward,0
71,1749064674.86,2.24,5.46,-0.00,-1.64,-0.00,3.71,-0.00,-0.00,3.71,False,200,197.35,17.02,99.86,blind_forward,0
72,1749064674.89,2.27,5.56,-0.00,-1.64,-0.00,3.72,-0.00,-0.00,3.72,False,200,167.55,18.23,93.78,blind_forward,0
73,1749064674.92,2.30,5.68,-0.00,-1.64,-0.00,3.73,-0.00,0.00,3.73,False,200,148.15,18.71,86.18,blind_forward,0
74,1749064674.94,2.33,5.79,-0.00,-1.64,-0.00,3.74,-0.00,0.00,3.74,False,200,151.86,16.43,85.53,blind_forward,0
75,1749064674.98,2.36,5.90,-0.00,-1.64,-0.00,3.74,-0.00,0.00,3.74,False,200,163.78,15.21,94.91,blind_forward,0
76,1749064675.01,2.39,6.02,-0.00,-1.64,-0.00,3.75,-0.00,0.00,3.75,False,200,167.09,18.08,92.32,blind_forward,0
77,1749064675.04,2.42,6.14,-0.00,-1.64,-0.00,3.76,-0.00,0.00,3.76,False,200,174.09,19.27,92.51,blind_forward,0
78,1749064675.07,2.45,6.25,-0.00,-1.64,-0.00,3.77,-0.00,0.00,3.77,False,200,87.05,17.85,83.35,blind_forward,0
79,1749064675.10,2.48,6.36,-0.00,-1.64,-0.00,3.77,-0.00,0.00,3.77,False,200,43.52,17.43,81.97,blind_forward,0
80,1749064675.13,2.51,6.48,-0.00,-1.64,-0.00,3.78,-0.00,0.00,3.78,False,200,21.76,18.58,88.94,blind_forward,0
81,1749064675.16,2.55,6.61,-0.00,-1.64,-0.00,3.79,-0.00,0.00,3.79,False,200,10.88,23.26,80.98,blind_forward,0
82,1749064675.20,2.58,6.73,-0.00,-1.64,-0.00,3.79,-0.00,0.00,3.79,False,200,617.96,18.56,78.09,blind_forward,0
83,1749064675.23,2.61,6.84,-0.00,-1.64,-0.00,3.80,-0.00,0.00,3.80,False,200,308.98,18.62,79.23,blind_forward,0
84,1749064675.25,2.64,6.95,-0.00,-1.64,-0.00,3.80,-0.00,0.00,3.80,False,200,154.49,19.26,77.13,blind_forward,0
85,1749064675.28,2.67,7.07,-0.00,-1.64,-0.00,3.81,-0.00,0.00,3.81,False,200,94.05,22.15,82.08,blind_forward,0
86,1749064675.31,2.69,7.17,-0.00,-1.64,-0.00,3.81,-0.00,0.00,3.81,False,200,78.44,15.75,96.57,blind_forward,0
87,1749064675.35,2.73,7.31,-0.00,-1.64,-0.00,3.82,-0.00,0.00,3.82,False,200,65.35,11.10,84.84,blind_forward,0
88,1749064675.38,2.76,7.42,-0.00,-1.64,-0.00,3.82,-0.00,0.00,3.82,False,200,63.57,17.58,88.59,blind_forward,0
89,1749064675.41,2.79,7.55,-0.00,-1.64,-0.00,3.83,-0.00,0.00,3.83,False,200,62.02,16.42,94.72,blind_forward,0
90,1749064675.44,2.82,7.66,-0.00,-1.64,-0.00,3.83,-0.00,0.00,3.83,False,200,74.85,12.96,96.52,blind_forward,0
91,1749064675.47,2.85,7.78,-0.00,-1.64,-0.00,3.83,-0.00,0.00,3.83,False,200,66.68,13.27,85.81,blind_forward,0
92,1749064675.50,2.88,7.88,-0.00,-1.64,-0.00,3.84,-0.00,0.00,3.84,False,200,62.21,21.62,88.13,blind_forward,0
93,1749064675.53,2.91,8.00,-0.00,-1.64,-0.00,3.84,-0.00,0.00,3.84,False,200,62.27,13.33,74.68,blind_forward,0
94,1749064675.55,2.94,8.10,-0.00,-1.64,-0.00,3.84,-0.00,0.00,3.84,False,200,65.51,10.18,70.51,blind_forward,0
95,1749064675.58,2.96,8.20,-0.00,-1.64,-0.00,3.84,-0.00,0.00,3.84,False,200,75.17,20.32,73.63,blind_forward,0
96,1749064675.61,3.00,8.33,-0.00,-1.64,-0.00,3.85,-0.00,0.00,3.85,False,200,86.01,17.28,71.94,blind_forward,0
97,1749064675.64,3.02,8.42,-0.00,-1.64,-0.00,3.85,-0.00,0.00,3.85,False,200,87.99,12.08,71.63,blind_forward,0
98,1749064675.67,3.05,8.54,-0.00,-1.64,-0.00,3.85,-0.00,0.00,3.85,False,200,89.41,21.71,55.70,blind_forward,0
99,1749064675.70,3.08,8.65,-0.00,-1.64,-0.00,3.86,-0.00,0.00,3.86,False,200,95.45,18.23,58.17,blind_forward,0
100,1749064675.73,3.11,8.77,-0.00,-1.64,-0.00,3.86,-0.00,0.00,3.86,False,200,97.40,13.99,85.92,blind_forward,0
101,1749064675.76,3.14,8.87,-0.00,-1.64,-0.00,3.86,-0.00,0.00,3.86,False,200,100.55,24.67,54.95,blind_forward,0
102,1749064675.79,3.17,8.99,-0.00,-1.64,-0.00,3.86,-0.00,0.00,3.86,False,200,100.92,16.76,47.23,blind_forward,0
103,1749064675.82,3.20,9.11,-0.00,-1.64,-0.00,3.86,-0.00,0.00,3.86,False,200,108.67,16.02,32.82,blind_forward,0
104,1749064675.85,3.23,9.22,-0.00,-1.64,-0.00,3.87,-0.00,0.00,3.87,False,200,115.10,21.97,30.68,blind_forward,0
105,1749064675.88,3.26,9.34,-0.00,-1.64,-0.00,3.87,-0.00,0.00,3.87,False,200,131.62,16.23,30.72,blind_forward,0
106,1749064675.91,3.29,9.44,-0.00,-1.64,-0.00,3.87,-0.00,0.00,3.87,False,200,120.21,24.32,29.97,blind_forward,0
107,1749064675.94,3.32,9.56,-0.00,-1.64,-0.00,3.87,-0.00,0.00,3.87,False,200,143.26,20.12,27.44,blind_forward,0
108,1749064675.97,3.35,9.68,-0.00,-1.64,-0.00,3.87,-0.00,0.00,3.87,False,200,157.00,17.17,26.54,blind_forward,0
109,1749064676.00,3.38,9.79,-0.00,-1.64,-0.00,3.88,-0.00,0.00,3.88,False,200,169.06,25.56,27.72,blind_forward,0
110,1749064676.02,3.41,9.90,-0.00,-1.64,-0.00,3.88,-0.00,0.00,3.88,False,200,179.10,18.78,28.91,blind_forward,0
111,1749064676.05,3.43,10.00,-0.00,-1.64,-0.00,3.88,-0.00,0.00,3.88,False,200,89.55,26.11,29.50,blind_forward,0
112,1749064676.08,3.46,10.12,-0.00,-1.64,-0.00,3.88,-0.00,0.00,3.88,False,200,44.78,19.24,32.69,blind_forward,0
113,1749064676.11,3.49,10.23,-0.00,-1.64,-0.00,3.88,-0.00,0.00,3.88,False,200,22.39,27.83,34.93,blind_forward,0
114,1749064676.14,3.52,10.36,-0.00,-1.64,-0.00,3.88,-0.00,0.00,3.88,False,200,11.19,20.46,34.84,blind_forward,0
115,1749064676.17,3.55,10.47,-0.00,-1.64,-0.00,3.88,-0.00,0.00,3.88,False,200,5.60,27.42,29.94,blind_forward,0
116,1749064676.20,3.58,10.57,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,2.80,22.68,34.11,blind_forward,0
117,1749064676.23,3.61,10.69,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,1.40,30.39,33.93,blind_forward,0
118,1749064676.25,3.64,10.79,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.70,22.49,29.59,blind_forward,0
119,1749064676.29,3.67,10.92,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.35,29.73,64.87,blind_forward,0
120,1749064676.32,3.70,11.04,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.17,25.50,47.54,blind_forward,0
121,1749064676.34,3.73,11.14,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.09,30.18,43.24,blind_forward,0
122,1749064676.37,3.76,11.26,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.04,27.39,41.15,blind_forward,0
123,1749064676.40,3.78,11.36,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.02,25.42,42.10,blind_forward,0
124,1749064676.43,3.81,11.47,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.01,28.71,44.27,blind_forward,0
125,1749064676.46,3.84,11.59,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.01,27.42,38.16,blind_forward,0
126,1749064676.50,3.88,11.72,-0.00,-1.64,-0.00,3.89,-0.00,0.00,3.89,False,200,0.00,23.52,36.56,blind_forward,0
127,1749064676.53,3.91,11.83,-0.00,-1.64,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,28.75,38.26,blind_forward,0
128,1749064676.56,3.94,11.95,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,23.92,31.50,blind_forward,0
129,1749064676.59,3.97,12.05,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,27.08,38.99,blind_forward,0
130,1749064676.62,4.00,12.18,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,26.34,42.41,blind_forward,0
131,1749064676.65,4.03,12.29,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,30.19,43.61,blind_forward,0
132,1749064676.68,4.06,12.40,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,26.97,44.71,blind_forward,0
133,1749064676.71,4.09,12.51,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,31.37,40.59,blind_forward,0
134,1749064676.73,4.12,12.63,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,27.74,42.66,blind_forward,0
135,1749064676.76,4.14,12.73,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,30.48,46.99,blind_forward,0
136,1749064676.79,4.17,12.84,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,32.01,52.08,blind_forward,0
137,1749064676.82,4.20,12.95,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,30.30,46.27,blind_forward,0
138,1749064676.85,4.23,13.06,-0.00,-1.63,-0.00,3.90,-0.00,0.00,3.90,False,200,0.00,35.19,43.96,blind_forward,0
